"uuid"	"uri"	"uuid"	"uri"
f29589a2-8cfc-4970-9d8c-f7a64fa03d6e	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"584ee0e3-316a-4002-b107-899f30404bf7"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
e4801639-6687-434c-bdcf-a216b62b1c10	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"4314d731-e0ad-427a-b811-b9b1598c15ec"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
ce16d0ab-6191-4946-b792-e949b7b7ce74	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"0b9ceb85-aad3-46d5-993f-c73ba02ffaa4"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
d87ab35f-f194-427f-aac3-f0f9277bab01	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"4a572b5a-30dc-46c3-bf9e-e61e99514af9"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
e4bcfe8c-a756-464d-8030-33cd0227f571	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"118590ad-a8a4-4f09-b65f-d1220321c151"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
d8e00794-1c5d-4f2e-b232-45cc74a4a235	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"281da974-c7da-4f19-ad0f-f9a7728dac86"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
cedf3cb0-1a77-426c-8ead-f194d3b49823	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"39641a5e-2822-4587-9e13-b95e7d82e8e0"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
d9d1ccdf-ea9e-4165-8edd-5b74ea888d78	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"138b849b-3323-4fd3-ba6e-648084327649"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
e5e1adfd-8275-497a-a713-47fcd73b17cb	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	aebb765a-50df-4890-8d9f-a42e4d27a64b	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
e6b7f55d-72e3-4113-9f37-4d213f4d1b9e	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"001fbe7d-8f64-4327-9d67-b0f372342c5a"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
db5167a1-4347-4aa3-b9db-f4b314b3989f	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"284d7901-3c6f-48e7-97be-945a27afd160"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
dcf76c44-27af-4266-a9a2-9dcb6b7c94ad	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"39641a5e-2822-4587-9e13-b95e7d82e8e0"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
f5a2a976-0ccf-425f-82b6-f7c28348ec49	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"1bfea089-d99a-4758-a3bd-c5790d0c6ad1"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
f79b473c-ed08-4ff2-b1c7-ce158c374fa2	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"1d520bde-e864-4c59-9203-de6edc41be30"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
f88534c2-e0bd-4fd8-8e8b-21ddd8c022aa	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"753e26f5-41bf-411d-961e-89222c6a112c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
f8a6eb5c-d5e5-4388-9cbc-17b5a65bcb75	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"098ed69b-c92a-4232-b5d4-b0207c47154c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
ece46905-fa4b-4d4d-bac1-2823b7a677d6	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"1fc49c17-194c-4970-ad9b-80f78d7a076f"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
ecf2f4d6-94ea-47b5-9ad4-d8063c65c345	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"9293a600-568f-4393-bfc2-6000a4c4f268"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
ed43bca2-1c77-4aae-9c17-a52bc6f06488	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"40179e7a-8464-4950-afa6-661d9117809f"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"00bacc28-9a97-4867-a292-16ebc9708c83"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"1eac91f7-96fe-4bc6-ba00-77f09e798906"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"05afeb73-022e-4a80-a1ca-cdef0557135a"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"118590ad-a8a4-4f09-b65f-d1220321c151"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"07cf95d8-c097-4307-93e3-ec4ca0013ffe"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"0f61d16b-ec27-49a4-b41c-fb751854d839"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"04f7cd4c-0862-40fc-af68-05674436bff4"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	eb231a81-c3c3-4299-ab51-cbe7273be841	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"06e13539-d31f-442e-bda4-04b7c9942644"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"1d259526-0689-4e57-bf5b-5e0bcb2092a2"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"072f8154-cb54-4659-aebc-7f6d0023994e"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"4c7e1934-169c-493e-beba-0a8bd7c66444"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"083074ea-95ed-419d-8a05-0b3963b204f0"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"48fe9de7-e6c8-4b33-aa60-4372d8430ed1"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0a9f62e9-a61b-44b7-82c8-5dfce7431f1e"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"4314d731-e0ad-427a-b811-b9b1598c15ec"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0efdc742-6857-49b4-b1c3-74544c93ed0c"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"265d7f29-41d0-4fd4-908e-4fbc7110953c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0b8d3ebd-884d-4595-a3e6-d908b5ed9c28"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"26b5ad91-cb58-4cea-ae81-9e2e736a29c1"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0e393c8d-8226-4ee3-9080-36834ab87458"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"265d7f29-41d0-4fd4-908e-4fbc7110953c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0d786665-7d16-43f0-9561-3a38fdd379ac"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"0434a4bc-2d7d-4f98-b632-a47b5ee5b804"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0e3e8fac-c094-45e7-ad85-1b5fd9c2ae19"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"0c600847-92d2-4195-ad69-e55ded7ccc4a"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"11908e76-606f-4c8b-8ce9-905a3cc399a3"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"3c94ff9a-8b82-49d0-b4cc-bcacada6ef9f"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"0fc81506-65ae-4ac0-be2c-0b1ecef5d88b"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"835903ff-035a-4ce5-a09c-cde3a971dc34"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"10e27f10-b78c-4591-b44d-8c0af1be9c12"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	f813b7b4-53e4-455c-bd34-7e32d1583043	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"147cee8c-8c51-4b37-92a8-8babd08e6133"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	c6f0e590-cc92-4bce-ad19-7aa1004ea56a	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"18e38d18-b62f-4132-98c8-2ae7660adf61"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	f813b7b4-53e4-455c-bd34-7e32d1583043	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"22dc258c-2e3a-4b8a-8f2f-9d6d0a70c498"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"420724b4-62eb-4b82-8889-aea79c2fb3c0"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"178d1b20-6b54-407f-bee2-9771686ea6be"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	b3d9476b-fd71-4551-8bb7-5b3cc50db093	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"1674e9a0-48e9-487c-b0fd-68c0b9986af3"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	aebb765a-50df-4890-8d9f-a42e4d27a64b	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"19e2b6d9-7c43-4ea5-af10-7272704d6364"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"0fd2a984-d435-4ee7-af7a-0ac3359e4ab7"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"20e502eb-a2ed-41b3-963e-f6ee6caca215"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"265d7f29-41d0-4fd4-908e-4fbc7110953c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"1d378348-eb33-4630-9e45-29c46f1b63d4"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"35f83f8d-0cc7-4125-acb8-2062dd862828"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"211dc2f4-abf2-4531-966b-fbe0a771062b"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"5646644c-7e74-438f-952e-923cd3b61710"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"1d989ce2-be3e-41f9-b46b-4763d852c761"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"23f62548-c291-4d57-b040-6ae3f2da7e7a"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"3504e0b5-f9d1-47c8-af06-72ac17daa47b"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"057fe13a-a503-4456-b178-89cd3b01aeae"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"2680a880-9915-4c59-9a6e-18d8a3bea90b"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"48aad3b5-c199-4add-85d8-66752583a435"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"245ae59c-d1b0-40d8-9b1a-ae476ecd2207"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"3295837c-e875-47f6-b20a-9d8d51ec7d4c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"26b56fd8-1a39-47a1-8362-6d7d9a2eda2c"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"04f161db-1d01-4ba2-851b-5183403143d6"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"253b42cf-2bf0-4e1d-892a-a93a6c968af2"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"2fb12800-73e9-4fa1-8a1f-5e05fa87a61f"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"2a6e9b8d-6cb5-4d82-b28f-4b3d01f6f367"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"0f954f21-700d-4199-872f-2389c2e0a298"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"359afe5c-11b4-4cde-9ce8-fbb87cff34e5"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"455f0b3e-e47b-4824-9844-31f85b2be14e"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"2d1249e6-318c-4312-a1f9-15a481c2afb1"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"4666fb50-ca2d-4a14-9a8b-e0e97a64252a"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"2d2d510f-7ec9-49de-a959-1cfd3a6fecac"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"584ee0e3-316a-4002-b107-899f30404bf7"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"35ceebd4-5f94-4660-93c1-e5cdcdd26e02"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"16e4ae9f-c8f7-44a5-a136-4ddde2638a48"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"32bbc385-fbc3-41f7-9ff2-ae7651aba670"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"4ecb27a1-abfd-44f1-8b15-e866c113dfd9"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"2dfc5f29-3f54-4384-9873-fa63897db456"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"3dfc62bf-ef74-4d32-9431-52c6f60acf38"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"33253d4d-e743-4dfb-8836-4dd2240814b7"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"4ecb27a1-abfd-44f1-8b15-e866c113dfd9"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"30961931-75cf-46b0-a2f1-04ed9ac32eeb"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"02b72745-a1d3-4e4d-b590-181aec2ad242"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"70511b09-eb23-4737-b196-32d3e056c12e"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	e5dafdb0-e44f-4b7a-b067-c2a7ed745c2d	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"337bdcdb-3680-4a27-b7a8-025418cd91a9"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"38453ae7-f6d0-4ffc-820c-19cbfcb8d56a"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"3122ea15-cd24-4f4a-9754-55f14463b48b"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"0c600847-92d2-4195-ad69-e55ded7ccc4a"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"369911f4-7d0c-471b-9730-16e6c41ff010"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"4802083f-dd46-46bc-b819-387313fc5aa6"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"41bf7ff4-d6c8-4281-9c66-3c381a3e9769"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	aebb765a-50df-4890-8d9f-a42e4d27a64b	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"41e70ad4-06b8-4c50-b293-4080041950d7"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"4ecb27a1-abfd-44f1-8b15-e866c113dfd9"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"3ae0097c-0621-4ea8-9b91-986f0bac38df"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"07efa05a-3d14-48aa-9500-fb955867a04f"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"424c9bcf-6c31-4a5c-b017-96dcd32f9a99"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	e2fcafd1-d8c7-45c8-8290-84598bdc1d90	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"3c9584ca-548a-4179-94b6-35376f3b133d"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	baed8ede-c571-4433-877b-ca089e1b59ff	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"3f9368c5-587f-4f53-9fbb-b33c0d09e324"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"118590ad-a8a4-4f09-b65f-d1220321c151"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"435b6caa-b4f0-44e5-a79a-9ba456a81e42"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"118590ad-a8a4-4f09-b65f-d1220321c151"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"439625d8-c969-4603-b595-9c6b229fa652"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"098ed69b-c92a-4232-b5d4-b0207c47154c"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"43f81d8f-699c-4fb7-aa96-21f4f26a8614"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	aebb765a-50df-4890-8d9f-a42e4d27a64b	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"5654a333-2ad6-442e-bbac-b22d403ab0df"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"4a08c131-aab1-4b59-b554-0d9c58c66148"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"444d744d-112b-4922-a05d-f28d55bccdde"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"2b1c9a06-419a-402e-adf3-bc2ae607673e"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"6949a96a-352d-4055-8a7f-97e71bdf7ec3"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"1d520bde-e864-4c59-9203-de6edc41be30"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"62caf089-8944-420b-99c1-b3ff011c478e"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"17e83710-7937-4412-9ee9-5c650627daee"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"78783242-6604-46e2-893f-5a5b985f4972"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"6d6f5d27-c6de-4ed0-9f7f-b363353a0029"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"5729c8c0-6eb8-4929-bcba-31e24cf07956"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"6d6f5d27-c6de-4ed0-9f7f-b363353a0029"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"4a696da1-e52c-41a5-b6fd-4d1cd0618f4a"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"48aad3b5-c199-4add-85d8-66752583a435"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"69b4328d-8761-4ae2-bb6a-9af67d5017cc"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"64f902af-e7e2-4af5-80d0-ad1356448733"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"57fab921-4195-4296-87ff-065f40ead868"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"6d6f5d27-c6de-4ed0-9f7f-b363353a0029"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"53c3e25b-5106-4f1c-bad6-f6b4cf81a42f"	https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	"0f954f21-700d-4199-872f-2389c2e0a298"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"53dc0a06-272d-42a5-b0c2-8472abebe244"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"4a572b5a-30dc-46c3-bf9e-e61e99514af9"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"54e9e448-7c78-4bb7-9bca-3cb33ca7c974"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"15804511-0bb1-4f51-8dc1-563ddc992b56"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"592d4b0d-8f53-4233-aba1-f8a0834aba75"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"7f5549bd-e532-4f91-8400-d70e8733e645"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"5e6ad211-6e35-4e7e-88ca-d68f01f10c2f"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"6977109e-b6b1-44a2-b969-902f6a9b0ffe"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"5f1a1533-5b19-4f56-a08d-c4f8d5dfe4db"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"584ee0e3-316a-4002-b107-899f30404bf7"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"5a3c6fcb-5620-494a-a6dd-a545dcec412f"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	c6f0e590-cc92-4bce-ad19-7aa1004ea56a	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"71be3614-9a62-4561-9f5e-e4cc0a5db532"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"584ee0e3-316a-4002-b107-899f30404bf7"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"5a700179-6f4a-43e8-9256-36891a8a8756"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"6977109e-b6b1-44a2-b969-902f6a9b0ffe"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"64cf49e7-dcff-46bb-a8ea-b6b645b6e1c0"	https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	"30b288de-3081-4892-8997-6b1fe2b89cad"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
"6522434c-70ba-4ea6-9955-d775f28847dd"	https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	"30c8ee76-eed7-491c-bbbc-f1c38019e6f5"	https://lgc.data.wegenenverkeer.be/ns/installatie#GebouwLegacy
